family,scale,mean_target_error_mm,max_target_error_mm,mean_drive_length_error_mm,max_drive_length_error_mm,mean_iterations,max_iterations,converged_ratio
drive_offset_scale,0.9,1.36256201015483,2.4540460708825,0.0194249897787875,0.0364566361051333,2.28571428571429,3,1
drive_offset_scale,1,0.335510624756345,0.483646770694133,0.015819690516248,0.0296903529900339,1.9047619047619,2,1
drive_offset_scale,1.1,1.40668577771258,2.53998102928562,0.013126911623856,0.0246366116226446,1.9047619047619,2,1
EI_scale,0.8,0.317086993089518,0.479657135970292,0.0127146723491949,0.0238629315701314,1.9047619047619,2,1
EI_scale,1,0.335510624756345,0.483646770694133,0.015819690516248,0.0296903529900339,1.9047619047619,2,1
EI_scale,1.2,0.355139231822165,0.491523248031844,0.0188961275913922,0.0354641019717962,1.9047619047619,2,1
servo_scale,0.5,0.440887942404954,0.571639390981105,0.0309244270886702,0.0580380917885081,1.9047619047619,2,1
servo_scale,1,0.335510624756345,0.483646770694133,0.015819690516248,0.0296903529900339,1.9047619047619,2,1
servo_scale,2,0.292789256410702,0.475234737627885,0.00800260636478736,0.0150193793411248,1.9047619047619,2,1
